,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
14269,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,a_ar.a.sh_a, ,0
14270,🔥👏🔥, ,[],🔥👏🔥,0.2667059458928659,neu,mert_celikoo6, ,0
14271,@remy_g.c warzazat,warzazat,['warzazat'], ,0.0,neu,roms38920,remy_g.c ,0
14272,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,ishwar96_gj2_official, ,0
14273,אח שלייי יודעעעע, ,[], ,0.0,neu,shalevohana11, ,0
14274,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,manish_chopra0001, ,0
14275,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,jordan.tobin, ,0
14276,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,mhmd._jo, ,0
14277,🌪🌪🌪🌪, ,[],🌪🌪🌪🌪,0.0,neu,doctorvgorode, ,0
14278,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,furkankoksal034, ,0
14279,@cinta7love cibai,cibai,['cibai'], ,0.0,neu,ras_hd,cinta7love ,1
14280,Didnt you fall off like 7 times you no good son of a scamming scam artist.  I love you beard and build but like. Everyone knows its all a front,didnt fall like time no good son scam scam artist love beard build like everyon know front,"['didnt', 'fall', 'like', 'time', 'no', 'good', 'son', 'scam', 'scam', 'artist', 'love', 'beard', 'build', 'like', 'everyon', 'know', 'front']", ,-0.6927,neg,mali.johnson, ,0
14281,Are these women all friends or foes?,women friend foe,"['women', 'friend', 'foe']", ,0.0772,neu,osman.yalcnyigit, ,0
14282,👏🔝, ,[],👏🔝,0.499547899995479,neu,nicoraggio, ,0
14283,Where in Ireland was this??,ireland,['ireland'], ,0.0,neu,mhealy000, ,0
14284,The Boss 🔥❤️,boss,['boss'],🔥❤,0.2952906342527661,neu,fabrisroficial, ,0
14285,دهنت سرویس, ,[], ,0.0,neu,meysam_sl, ,0
14286,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mahdi0073, ,0
14287,🔥🔥🔥❤️😍🙌, ,[],🔥🔥🔥❤😍🙌,0.40063392409064313,neu,vips3035, ,0
14288,@danbilzerian  πήγαινε στο Αλεποχώρι το Σάββατο μαζί με @tom_inl  και @karntasiadis ....!!!, ,[], ,0.0,neu,lazoglougregory,danbilzerian tom_inl karntasiadis ,1
14289,Idol❤️❤️❤️,idol,['idol'],❤❤❤,0.5595652173913044,neu,eduard_x44, ,0
14290,دهر الدهـرك, ,[], ,0.0,neu,abass__gt, ,0
14291,Those shorts are toooo small ☺️,short toooo small,"['short', 'toooo', 'small']",☺,0.16452473326867117,neu,chrissygarcia___, ,0
14292,🔥🔥👌🏻, ,[],🔥🔥👌🏻,0.281110192077934,neu,sam.farahi_, ,0
14293,🔥🔥❤️, ,[],🔥🔥❤,0.3418856163316191,neu,d_deky, ,0
14294,Dnta hat5osh alnar b res😂😂,dnta hatosh alnar b re,"['dnta', 'hatosh', 'alnar', 'b', 're']",😂😂,0.06313382965003808,neu,modeyamar, ,0
14295,Legend,legend,['legend'], ,0.0,neu,champagne__youngpapi, ,0
14296,King 🔥🔥,king,['king'],🔥🔥,0.09318996415770606,neu,sanchitsaran, ,0
14297,🔥🥵, ,[],🔥🥵,0.1397849462365591,neu,official_aadi_143, ,0
14298,Goat🐐🐐,goat,['goat'],🐐🐐,0.37037037037037035,neu,_stilljay, ,0
14299,Dunkno,dunkno,['dunkno'], ,0.0,neu,danielthornton, ,1
14300,"@danbilzerian you're an inspiration to me, do U hire and to whom I have to address myself to work with you and develop your business? Thx for your answer",inspir u hire address work develop busi thx answer,"['inspir', 'u', 'hire', 'address', 'work', 'develop', 'busi', 'thx', 'answer']", ,0.3612,neu,caesar_carlito,danbilzerian ,0
14301,Boi always bangin 24/7 🗿😂,boi alway bangin,"['boi', 'alway', 'bangin']",🗿😂,0.13729712903088873,neu,i.vishalpal, ,0
14302,Vaaldrayan..manushan😉,vaaldrayan manushan,"['vaaldrayan', 'manushan']",😉,0.15472277010738544,neu,arif_marzs, ,0
14303,FDp...,fdp,['fdp'], ,0.0,neu,andre_bonaldi, ,0
14304,Artist's life🍇🥂☺️☺️🔥🔥🔥,artist life,"['artist', 'life']",🍇🥂☺☺🔥🔥🔥,0.2549875663682504,neu,momo_le_processus, ,0
14305,Big Fan  of u sir from India 🔥,big fan u sir india,"['big', 'fan', 'u', 'sir', 'india']",🔥,0.2884641577060932,neu,gym_never_give_up2, ,0
14306,Take it easy. Dan Blazerian😍😍😍😍,take easi dan blazerian,"['take', 'easi', 'dan', 'blazerian']",😍😍😍😍,0.33896839125648687,neu,mohammadi_lahrodi, ,0
14307,BAHAHA,bahaha,['bahaha'], ,0.0,neu,urine_strainer, ,0
14308,لات بمیری ژاپن خاکت کنن, ,[], ,0.0,neu,amiraryai4097, ,0
14309,Your life really a movie 🍿 😂👏,life realli movi,"['life', 'realli', 'movi']",🍿😂👏,0.14830326979612254,neu,el_albe26, ,0
14310,یه نفری جای یه ایران داری عشق میکنی ، حلالت باشه برادر, ,[], ,0.0,neu,masoud19665, ,0
14311,Y’all hiring?,hire,['hire'], ,0.0,neu,wildlemonhead, ,143
14312,@wildlemonhead not men 🤣,not men,"['not', 'men']",🤣,0.0,neu,bkmtrips,wildlemonhead ,143
14313,@wildlemonhead lmaooo,lmaooo,['lmaooo'], ,0.0,neu,michii__barbz,wildlemonhead ,143
14314,"@wildlemonhead nah, fr though 🤣",nah fr though,"['nah', 'fr', 'though']",🤣,-0.1027,neu,kylerzworld,wildlemonhead ,143
14315,DÜNYAYA RESMEN SONSUZ ÖNDE GELMİŞ 😂,dnyaya resmen sonsuz nde gelmi,"['dnyaya', 'resmen', 'sonsuz', 'nde', 'gelmi']",😂,0.03682806729585555,neu,xmertdos2, ,0
14316,Lucky man 👏👏👏,lucki man,"['lucki', 'man']",👏👏👏,0.31232876712328766,neu,bhaveshkole, ,0
14317,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,masa_238456, ,0
14318,Chacha ji ❤️❤️,chacha ji,"['chacha', 'ji']",❤❤,0.3730434782608696,neu,thegourav___, ,0
14319,U,u,['u'], ,0.0,neu,milosevicstefan91, ,0
14320,Beast🔥🔥🔥🔥,beast,['beast'],🔥🔥🔥🔥,0.11182795698924729,neu,mesoblow, ,0
14321,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,kute_demetrio, ,0
14322,کوفتت بشه 😒, ,[],😒,-0.3747292418772563,neu,ahmadipnaser, ,0
14323,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,nokiababyyy, ,0
14324,@vishnuraj256, ,[], ,0.0,neu,vishnuak1996,vishnuraj256 ,1
14325,👍👌👌💯👈👈, ,[],👍👌👌💯👈👈,0.43876396687913255,neu,hasanguzel07, ,0
14326,🔥, ,[],🔥,0.1397849462365591,neu,as.ish.s, ,0
14327,Aiii lowwww MAs ele finge. Ele é gay @leonardorodriguesdelvalle 😂😂,aiii lowwww ma ele fing ele gay,"['aiii', 'lowwww', 'ma', 'ele', 'fing', 'ele', 'gay']",😂😂,0.049104089727807394,neu,marwin_chester,leonardorodriguesdelvalle ,1
14328,❤️👀🔥, ,[],❤👀🔥,0.3164288456348799,neu,l_oopz_, ,0
14329,Ademas de ser una bestia sos mi idolo,adema de ser una bestia so mi idolo,"['adema', 'de', 'ser', 'una', 'bestia', 'so', 'mi', 'idolo']", ,0.0,neu,juan.giuliano, ,0
14330,I need this 😢,need,['need'],😢,0.00333778371161545,neu,benjahskt_andrades, ,0
14331,#baba büyüksün,baba byksn,"['baba', 'byksn']", ,0.0,neu,uzamusa, ,0
14332,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mahendrasinghdeoradebari, ,0
14333,Bi namus,bi namu,"['bi', 'namu']", ,0.0,neu,amir_._rashidi, ,0
14334,Life🔥,life,['life'],🔥,0.06989247311827955,neu,nikhil_khatik_nk_1623, ,0
14335,And spent 100 mil to get there 😂,spent mil get,"['spent', 'mil', 'get']",😂,0.055242100943783325,neu,sruliebess, ,0
14336,🐐, ,[],🐐,0.5555555555555556,neu,madiba_, ,0
14337,Guess Dans body count & Go 🤔,guess dan bodi count go,"['guess', 'dan', 'bodi', 'count', 'go']",🤔,0.0,neu,strainbang, ,0
14338,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,natharam.patel.1008, ,0
14339,👏👏👏 guy,guy,['guy'],👏👏👏,0.3904109589041096,neu,aung.s.hein.39545, ,0
14340,حلاااااال السون👏👏👏, ,[],👏👏👏,0.5205479452054794,neu,milad.hamidi7001_, ,0
14341,🧢, ,[],🧢,0.0,neu,stevietimp, ,1
14342,🔥, ,[],🔥,0.1397849462365591,neu,_vaibhavkumar_lohgaonkar, ,0
14343,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,alperali.fit, ,0
14344,💪🏽🤟🏽🔥, ,[],💪🏽🤟🏽🔥,0.34774910903027384,neu,f.g.m_nell, ,0
14345,🙌🔥, ,[],🙌🔥,0.35010495651801393,neu,anaybiju, ,1
14346,فرمانده 😉, ,[],😉,0.4641683103221564,neu,sajjad.roshdi, ,0
14347,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,navthakur____, ,0
14348,🙊🙈🙉, ,[],🙊🙈🙉,0.4111273209549071,neu,annuchaudhari24, ,0
14349,🙌🙌👏, ,[],🙌🙌👏,0.547132626268139,neu,anthonymonrroy23, ,0
14350,La bella vita non esist….,la bella vita non esist,"['la', 'bella', 'vita', 'non', 'esist']", ,0.0,neu,salah.rziouil, ,0
14351,Vay amınauim bunedir be,vay amnauim bunedir,"['vay', 'amnauim', 'bunedir']", ,0.0,neu,ahmettek1453, ,0
14352,🔥🔥🔥💪🏽💪🏽💪🏽💪🏽 loving the life,love life,"['love', 'life']",🔥🔥🔥💪🏽💪🏽💪🏽💪🏽,0.43511199177840354,pos,trippylife723, ,0
14353,Jamana che ho bhura tara😂😂,jamana che ho bhura tara,"['jamana', 'che', 'ho', 'bhura', 'tara']",😂😂,0.06313382965003808,neu,utsav_chande2, ,1
14354,یک روزی از تو بهتر عشق حال میکنم...., ,[], ,0.0,neu,saleh_ebrahimian275, ,0
14355,I want to make tattoo of this logo 😍😍😍😍,want make tattoo logo,"['want', 'make', 'tattoo', 'logo']",😍😍😍😍,0.3775683912564869,neu,raosahab_ps, ,0
14356,🤘🪐🌠🌠🌠💜💜💜🦸☯️🕉️♾️, ,[],🤘🪐🌠🌠🌠💜💜💜🦸☯🕉♾,0.5568043730426314,neu,homayou369, ,0
14357,But are you happy ? 😂😂😂,happi,['happi'],😂😂😂,0.16572630283134998,neu,matpennell, ,0
14358,❤‍🔥, ,[],❤🔥,0.44293595137914915,neu,renjith_stundz, ,0
14359,Lion,lion,['lion'], ,0.0,neu,ranjanbkr, ,0
14360,❤️, ,[],❤,0.7460869565217392,neu,baby__duken, ,0
14361,Your an absolute legend man,absolut legend man,"['absolut', 'legend', 'man']", ,0.0,neu,julian_armiger, ,0
14362,سلام فرمانده 😀😁🤣😂, ,[],😀😁🤣😂,0.4142331828758598,neu,amirreza_malayeri_1989, ,0
14363,República Dominicana 🇩🇴 ven que te voy a enseñar mi país,repblica dominicana ven que te voy ensear mi pa,"['repblica', 'dominicana', 'ven', 'que', 'te', 'voy', 'ensear', 'mi', 'pa']", ,0.0,neu,yefrimiusis, ,0
14364,@riccardo_d80, ,[], ,0.0,neu,leo_carrara,riccardo_d80 ,4
14365,@leo_carrara  dovevi andare conoscerlo lo scorso anno quando è venuto in Versilia 😅💪🏽💪🏽,dovevi andar conoscerlo lo scorso anno quando venuto versilia,"['dovevi', 'andar', 'conoscerlo', 'lo', 'scorso', 'anno', 'quando', 'venuto', 'versilia']",😅💪🏽💪🏽,0.1075900186084714,neu,riccardo_d80,leo_carrara ,4
14366,@riccardo_d80 una vita tranquilla mi pare.. 🤣🤣🤣,una vita tranquilla mi pare,"['una', 'vita', 'tranquilla', 'mi', 'pare']",🤣🤣🤣,0.0,neu,leo_carrara,riccardo_d80 ,4
14367,❤️ love ur life man,love ur life man,"['love', 'ur', 'life', 'man']",❤,0.6587373913043479,pos,vishal.sehgal29, ,0
14368,ضل شي ؟؟, ,[], ,0.0,neu,ahmad_hawoot_, ,0
14369,ای جونوممرگ حق مار و هم تو خوردی, ,[], ,0.0,neu,sohrab.sm21, ,0
14370,Kirm to in davari,kirm davari,"['kirm', 'davari']", ,0.0,neu,salar_mehdilo2649, ,0
14371,🙌🙌🙌🔥🔥🔥🔥🔥👏👏👏👏, ,[],🙌🙌🙌🔥🔥🔥🔥🔥👏👏👏👏,0.37186595103359327,neu,darmebb, ,0
14372,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,cauaa8_, ,0
14373,Lucky man🔥🔥🔥,lucki man,"['lucki', 'man']",🔥🔥🔥,0.08387096774193546,neu,ranjanbkr, ,0
14374,Open a onlyfans,open onlyfan,"['open', 'onlyfan']", ,0.0,neu,alessandrogiaco, ,0
14375,Άσε μας ρε dan,dan,['dan'], ,0.0,neu,sokrates_boutz, ,0
14376,تو زندگیو میکنی با پوزیشنای مختلف🤷🏻‍♂️, ,[],🤷🏻♂,0.2,neu,a_s.o.d, ,0
14377,Inveja😍,inveja,['inveja'],😍,0.33896839125648687,neu,berlei_couto, ,0
14378,😍❤️🔥, ,[],😍❤🔥,0.5212695617570907,neu,anuradha.jaya.7, ,0
14379,God deman🔥,god deman,"['god', 'deman']",🔥,0.22872831541218636,neu,hamidreza_stan, ,1
14380,Dame tu vida hdp,dame tu vida hdp,"['dame', 'tu', 'vida', 'hdp']", ,0.0,neu,d.sanmartinp, ,0
14381,Ivante okke oru yogam😐,ivant okk oru yogam,"['ivant', 'okk', 'oru', 'yogam']",😐,-0.07851851851851853,neu,ig_luther_, ,0
14382,🐐, ,[],🐐,0.5555555555555556,neu,cj_wilson9520, ,0
14383,🌼🌺🌼🌼🧿🧿🧿💪💪💪, ,[],🌼🌺🌼🌼🧿🧿🧿💪💪💪,0.6656531782720568,neu,osman.yalcnyigit, ,0
14384,بکن قهار 👏👏🙌😂, ,[],👏👏🙌😂,0.45562231524639024,neu,arashloccc, ,0
14385,😮🔥🔥🙌, ,[],😮🔥🔥🙌,0.2794431592625912,neu,im_ravi_rajput69, ,0
14386,@frst_o eccoti❤️❤️🤣🤣🤣,eccoti,['eccoti'],❤❤🤣🤣🤣,0.4973913043478261,neu,scarpissimo,frst_o ,1
14387,🤑, ,[],🤑,0.0,neu,sojithsabu, ,0
14388,Meu sonho ser seu amigo e ser convidado pra uma das suas festas🔥😂,meu sonho ser seu amigo e ser convidado pra uma da sua festa,"['meu', 'sonho', 'ser', 'seu', 'amigo', 'e', 'ser', 'convidado', 'pra', 'uma', 'da', 'sua', 'festa']",🔥😂,0.024050223334112827,neu,m_farias1989, ,0
14389,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,___sanghani3131, ,0
14390,@rubens_dino, ,[], ,0.0,neu,diegudembe,rubens_dino ,0
14391,😍😍, ,[],😍😍,0.6779367825129737,neu,chrissygarcia___, ,1
14392,@chrissygarcia___ ☺️☺️, ,[],☺☺,0.6580989330746847,neu,chrissygarcia___,chrissygarcia___ ,1
14393,@ex_cep_tional aisa kab karega ?? 😮,aisa kab karega,"['aisa', 'kab', 'karega']",😮,0.06944444444444445,neu,subham.barada,ex_cep_tional ,0
14394,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,danashokati, ,0
14395,One life should be like this I love it ❤️❤️❤️❤️,one life like love,"['one', 'life', 'like', 'love']",❤❤❤❤,0.7588934782608696,pos,suryapalsinghkhosa, ,0
14396,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,___sanghani3131, ,0
14397,⚡️♥️, ,[],⚡♥,0.41823828512641226,neu,munees_munnas_, ,3
14398,@raees_lamjarred pinnalah oonte yogam 😄🤣,pinnalah oont yogam,"['pinnalah', 'oont', 'yogam']",😄🤣,0.10550786838340487,neu,munees_munnas_,raees_lamjarred ,3
14399,@munees_munnas_ Raja😂yogam,rajayogam,['rajayogam'],😂,0.11048420188756665,neu,raees_jaggu,munees_munnas_ ,3
14400,Nifollow ili kujionea fasheni mpya za Rangi UTANISHUKULU BAADAE🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,nifollow ili kujionea fasheni mpya za rangi utanishukulu baada,"['nifollow', 'ili', 'kujionea', 'fasheni', 'mpya', 'za', 'rangi', 'utanishukulu', 'baada']",🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,0.4719368141469213,neu,swahili_decor47, ,0
14401,Adamım dan yine iş başında (^_-),adamm dan yine banda,"['adamm', 'dan', 'yine', 'banda']", ,0.0,neu,furkan_l_, ,0
14402,🔥🔥🔥😍, ,[],🔥🔥🔥😍,0.2743229053056627,neu,fazelabdii, ,0
14403,Credo 🔥,credo,['credo'],🔥,0.06989247311827955,neu,kevinpadilha9, ,0
14404,😮😮😮, ,[],😮😮😮,0.2777777777777778,neu,___sanghani3131, ,0
14405,😂😂, ,[],😂😂,0.2209684037751333,neu,farshad.4630, ,0
14406,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,___sanghani3131, ,0
14407,Nifollow ili kujionea fasheni mpya za Rangi UTANISHUKULU BAADAE🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,nifollow ili kujionea fasheni mpya za rangi utanishukulu baada,"['nifollow', 'ili', 'kujionea', 'fasheni', 'mpya', 'za', 'rangi', 'utanishukulu', 'baada']",🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,0.4719368141469213,neu,swahili_decor47, ,0
14408,Nifollow ili kujionea fasheni mpya za Rangi UTANISHUKULU BAADAE🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,nifollow ili kujionea fasheni mpya za rangi utanishukulu baada,"['nifollow', 'ili', 'kujionea', 'fasheni', 'mpya', 'za', 'rangi', 'utanishukulu', 'baada']",🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,0.4719368141469213,neu,swahili_decor47, ,0
14409,@victor__amatos acho aue essa vida combina comigo né kakakaka,acho aue essa vida combina comigo n kakakaka,"['acho', 'aue', 'essa', 'vida', 'combina', 'comigo', 'n', 'kakakaka']", ,0.0,neu,desac_125,victor__amatos ,1
14410,Could of been more successful but sure.,could success sure,"['could', 'success', 'sure']", ,0.7184,pos,jeeniuz, ,1
14411,چه فحش باکلاسی 😂🔥🔥🔥🔥🔥, ,[],😂🔥🔥🔥🔥🔥,0.15331552249298816,neu,01234_masood.ansari_, ,0
14412,Lyf🔥,lyf,['lyf'],🔥,0.06989247311827955,neu,s_i_v_a_761, ,0
14413,فکر کنم تبلیغات بهشته بازم بگین بهشت و آخرت وجود نداره بیا اینم نمونش, ,[], ,0.0,neu,farshad.4630, ,1
14414,Dan the man 🔥🔥🔥🔥,dan man,"['dan', 'man']",🔥🔥🔥🔥,0.09318996415770606,neu,kinglopez562, ,0
14415,That blacked out story.. wth man 😂😂,black stori wth man,"['black', 'stori', 'wth', 'man']",😂😂,-0.2774771987416222,neg,jaymzthejoiner, ,0
14416,Maladettippoveri,maladettippoveri,['maladettippoveri'], ,0.0,neu,mike_420_____, ,0
14417,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,clau.manzini, ,0
14418,❤️❤️❤️❤️🔥🔥🔥, ,[],❤❤❤❤🔥🔥🔥,0.48624323782809054,neu,vsdodii, ,0
14419,🔑, ,[],🔑,0.25,neu,yjj77777, ,0
14420,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,mviniciuspamplona, ,0
14421,Que vida difícil...,que vida difcil,"['que', 'vida', 'difcil']", ,0.0,neu,ka_berg, ,0
14422,King❤️,king,['king'],❤,0.3730434782608696,neu,arbz__03, ,0
14423,🔥, ,[],🔥,0.1397849462365591,neu,sojithsabu, ,0
14424,Yo kiero ser de mayor como tu😂😍,yo kiero ser de mayor como tu,"['yo', 'kiero', 'ser', 'de', 'mayor', 'como', 'tu']",😂😍,0.09987835403201188,neu,pepitoesp88, ,0
14425,Thalaivar 😂🙌,thalaivar,['thalaivar'],😂🙌,0.26046445685820063,neu,ig_blueee, ,2
14426,@torylanez, ,[], ,0.0,neu,jevgeorge10,torylanez ,0
14427,🔥🔥🔥😂, ,[],🔥🔥🔥😂,0.16008081062120263,neu,hakan.baskya, ,0
14428,🔥, ,[],🔥,0.1397849462365591,neu,iamanjul1011, ,0
14429,👯👯👯👯👯👯👏✨✌️✌️, ,[],👯👯👯👯👯👯👏✨✌✌,0.4474420113754756,neu,adi.official.1, ,0
14430,👏, ,[],👏,0.5205479452054794,neu,vsdodii, ,0
14431,Yummmmm,yummmmm,['yummmmm'], ,0.0,neu,chrissygarcia___, ,0
14432,@chrissygarcia___ love your shorts 😍,love short,"['love', 'short']",😍,0.6505789275043246,pos,chrissygarcia___,chrissygarcia___ ,0
14433,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,nitish_makeup_and_hair_, ,0
14434,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,_rohit_1200mics_, ,0
14435,İdol 🤩🤩🤩,idol,['idol'],🤩🤩🤩,0.0,neu,ibrahimsbascii, ,0
14436,❤️❤️🔥🔥, ,[],❤❤🔥🔥,0.4429359513791491,neu,location_voiture_casablanca, ,0
14437,🥳🥳🥳💯💣🔥, ,[],🥳🥳🥳💯💣🔥,0.08943255163397983,neu,henrique.95s, ,1
14438,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,suryapalsinghkhosa, ,0
14439,@wydciro, ,[], ,0.0,neu,robin_slng,wydciro ,1
14440,سلطان تویی عقاب تویی ستون تویی توتون تویی بتون تویی تنباکو هم تویی🔥🙌❤️, ,[],🔥🙌❤,0.48209895651925566,neu,safir.cosmetics1, ,1
14441,I wonder if any of those girls actually like you,wonder girl actual like,"['wonder', 'girl', 'actual', 'like']", ,0.3612,neu,jamesleffley, ,0
14442,🍑🍑, ,[],🍑🍑,0.2653061224489796,neu,_ashu_8152_, ,0
14443,@vermajayyanttt, ,[], ,0.0,neu,pratyushverma0720,vermajayyanttt ,6
14444,@pratyushverma0720 richest 😂,richest,['richest'],😂,0.3738342018875666,pos,vermajayyanttt,pratyushverma0720 ,6
14445,safa bashe dadash 😂😂😂,safa bash dadash,"['safa', 'bash', 'dadash']",😂😂😂,0.11048420188756665,neu,monti.k1, ,0
14446,@albertosb02, ,[], ,0.0,neu,alejandro_s8,albertosb02 ,1
14447,he’s back,back,['back'], ,0.0,neu,cbieri7, ,0
14448,👏👏👏, ,[],👏👏👏,0.5205479452054794,neu,iamnaughtynatalia, ,0
14449,Winner my man 🏆,winner man,"['winner', 'man']",🏆,0.6363044673539519,pos,ironwolftrot, ,0
14450,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,royal_khiladi_ajit, ,0
14451,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,__imannueel__, ,0
14452,this man is very lucky. have so much money and is always surrounded by beautiful women.,man lucki much money alway surround beauti women,"['man', 'lucki', 'much', 'money', 'alway', 'surround', 'beauti', 'women']", ,0.0,neu,mauriciolyyra, ,0
14453,അണ്ണൻ 🔥, ,[],🔥,0.1397849462365591,neu,sid_dnarods, ,1
14454,خواهرو مادر, ,[], ,0.0,neu,amirmahdavi077, ,0
14455,Mortaccitua zi 😧,mortaccitua zi,"['mortaccitua', 'zi']",😧,-0.021739130434782598,neu,emanuele.cavuoto, ,0
14456,@ganjiduck, ,[], ,0.0,neu,choiwonsukk,ganjiduck ,1
14457,اگه تو زندگی میکنی!! زندگی داره مارو میکنه, ,[], ,0.0,neu,lucky_poor, ,0
14458,😍, ,[],😍,0.6779367825129737,neu,hugo_sineux, ,0
14459,The Only one🔥🔥❤️,one,['one'],🔥🔥❤,0.25641421224871436,neu,iam_ravityag, ,0
14460,Que cabelo horrível😂😂😂,que cabelo horrvel,"['que', 'cabelo', 'horrvel']",😂😂😂,0.11048420188756665,neu,anapaularaphael121, ,0
14461,اشتعلو اهلك, ,[], ,0.0,neu,y.o.usif, ,1
14462,🇦🇲 🇮🇷, ,[], ,0.0,neu,hkaghaa, ,0
14463,Let’s get it!!!🔥🔥🔥🔥,let get,"['let', 'get']",🔥🔥🔥🔥,0.09318996415770606,neu,goodolsheed, ,0
14464,🔥🤩, ,[],🔥🤩,0.1397849462365591,neu,malaiyarasan_murugan, ,0
14465,🔥🔥🔥🔥😍😍😍, ,[],🔥🔥🔥🔥😍😍😍,0.37042144749787964,neu,necim__turan, ,0
14466,Yaaru yaa nee😮😮,yaaru yaa nee,"['yaaru', 'yaa', 'nee']",😮😮,0.11111111111111112,neu,__themonster._, ,0
14467,King 👑😍😍😍😍,king,['king'],👑😍😍😍😍,0.5688482353218484,neu,raosahab_ps, ,0
14468,رب مال راحه كواد, ,[], ,0.0,neu,dent_nawar__raad, ,0
14469,raya2 neek tbh,raya neek tbh,"['raya', 'neek', 'tbh']", ,0.0,neu,mohamedraafat_1, ,0
14470,@andreas_ttaouxis, ,[], ,0.0,neu,_panayiotis_ioannou_,andreas_ttaouxis ,0
14471,King 🔥 🧿,king,['king'],🔥🧿,0.06989247311827955,neu,umutakdenizzz, ,0
14472,🔥, ,[],🔥,0.1397849462365591,neu,dharmendra__164, ,0
14473,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,bhavin_0608__, ,0
14474,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,afiraffi, ,0
14475,🔥, ,[],🔥,0.1397849462365591,neu,the_dresserry, ,0
14476,@ninicolback qué vie d mert',qu vie mert,"['qu', 'vie', 'mert']", ,0.0,neu,vinyy_83,ninicolback ,0
14477,@ninicolback y a de quoi non? 😂,de quoi non,"['de', 'quoi', 'non']",😂,0.055242100943783325,neu,vinyy_83,ninicolback ,0
14478,@ninicolback 😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,vinyy_83,ninicolback ,0
14479,@vinyy_83 j' étais au chalet,j tai au chalet,"['j', 'tai', 'au', 'chalet']", ,0.0,neu,ninicolback,vinyy_83 ,0
